x,depth,price,x,y,z,class
1,60.8,4198,6.41,6.18,1.96,1
1,60.6,4199,6.44,6.41,1.96,0
1,61.4,4199,6.11,6.16,1.99,0
1,61.1,4199,6.41,6.1,4.01,1
1,61.1,4199,6.19,6.17,4.04,1
1,60.5,4199,6.5,6.41,1.97,0
1.1,61,4100,6.65,6.58,4.08,1
1.1,60.8,4100,6.8,6.75,4.01,1
1.96,61,4100,6.14,6.1,1.91,0
1,60.5,4101,6.4,6.46,1.96,1
1.11,61.4,4101,6.66,6.61,4.05,0
1.9,61.8,4101,6.01,6.07,1.86,1
1.11,59.7,4101,6.51,6.57,1.9,1
1.19,59.1,4101,6.79,6.74,4,1
1.77,60,4104,5.9,5.94,1.61,1
1.91,61.8,4104,6.09,6.14,1.9,0
1.8,61.9,4104,5.88,5.95,1.71,0
1,59,4104,6.57,6.61,1.9,1
1.9,60.7,4104,6.11,6.06,1.76,1
1.9,61.1,4104,6.01,6.07,1.86,1
1.9,60.1,4104,6.09,6.04,1.77,1
1.9,61.7,4104,6.06,6.01,1.85,1
1.9,60.5,4104,6.1,6.05,1.8,1
1.9,60,4104,6.01,6,1.71,1
1.9,61.5,4104,6.05,6,1.89,1
1.9,59.4,4104,6.14,6.09,1.69,1
1.9,61.7,4104,6.05,6.09,1.84,1
1.9,61.6,4104,6.05,6,1.84,1
1,61.6,4105,6.15,6.16,4,1
1,61.5,4106,6.15,6.18,1.98,1
1,61.1,4106,6.16,6.41,1.98,1
1.11,60.7,4107,6.59,6.7,4.01,1
1,61.1,4107,6.64,6.68,4.05,0
1.17,60.8,4107,6.51,6.56,4.04,1
1,61,4107,6.16,6.4,1.96,0
1.16,60,4107,6.9,6.71,4.09,0
1,61.5,4108,6.1,6.17,1.96,0
1.98,60.8,4108,6.17,6.11,1.91,1
1,58.6,4108,6.66,6.61,1.89,0
1.9,61,4109,6.04,6.04,1.84,0
1.9,61.7,4109,6.01,5.98,1.81,0
1.9,61.6,4109,6.06,6,1.87,1
1.9,61.5,4109,6,6.01,1.88,1
1.9,61.9,4109,6.06,6.01,1.81,1
1.9,61,4109,6.09,6.04,1.8,1
1.9,61.8,4109,6.09,6.01,1.9,1
1.9,61.4,4109,6.05,6.09,1.85,1
1.9,59.9,4109,6.08,6.14,1.71,1
1.9,60.5,4109,6.06,6.01,1.78,0
1.91,61.6,4109,6.11,6.08,1.88,0
1.9,61.1,4109,6.09,6,1.89,0
1.9,65.8,4109,5.99,5.96,1.91,0
1.9,61.4,4109,6.11,6.09,1.87,0
1.14,61.1,4100,6.45,6.4,4.06,1
1.1,61.4,4100,6.77,6.71,4.1,1
1.66,60.7,4100,5.6,5.67,1.41,1
1,60.9,4100,6.19,6.41,1.97,0
1,60.7,4100,6.18,6.44,1.89,0
1,64.5,4101,6.14,6.18,4.07,1
1,61.1,4101,6.15,6.18,1.96,0
1.1,61.7,4101,6.71,6.77,4.11,1
1,60.6,4101,6.19,6.44,1.89,0
1,61.1,4101,6.15,6.19,1.97,0
1.11,60.6,4101,6.71,6.77,4.09,1
1,57.7,4101,6.81,6.77,1.91,1
1,60.4,4101,6.71,6.69,4.05,1
1,65.1,4101,6.15,6.08,4.06,1
1,65,4101,6.17,6.11,4.07,1
1,60.9,4101,6.16,6.1,1.91,1
1,64.7,4101,6.11,6.08,4,0
1,68.1,4101,5.98,5.95,4.08,1
1,64.1,4101,6.08,6.01,1.96,1
1,60.4,4101,6.46,6.4,1.95,1
1.9,60.8,4101,6.08,6.11,1.81,1
1,61,4101,6.11,6.16,4,1
1.16,61.1,4101,6.49,6.51,4.05,1
1.17,59.1,4104,6.7,6.64,1.95,1
1.8,61,4104,5.96,5.98,1.7,0
1.9,60.7,4104,6.09,6.11,1.8,0
1.17,60.7,4104,6.6,6.55,1.99,1
1.17,60.4,4104,6.67,6.6,4,0
1.11,61,4105,6.4,6.41,4.04,0
1.9,61.6,4105,6,6.05,1.84,0
1.9,61.6,4105,6.06,6,1.8,0
1.9,61,4105,6,6.05,1.86,0
1.15,60.5,4105,6.81,6.8,4.01,1
1.8,59.5,4105,6.08,6.05,1.64,1
1.19,60.1,4105,6.64,6.7,4.01,1
1.9,64.1,4105,6.01,6,1.89,0
1,59.9,4105,6.78,6.7,4.04,1
1.9,59.5,4106,6.16,6.14,1.75,0
1,60.7,4106,6.4,6.46,1.97,1
1,61.4,4106,6.57,6.64,4.01,1
1,61.1,4106,6.15,6.41,1.97,1
1.14,61,4106,6.41,6.17,4.04,1
1.14,61,4106,6.48,6.4,4,1
1,59.6,4107,6.59,6.51,1.9,1
1.9,60.6,4107,6.1,6.18,1.85,1
1.91,60.7,4107,6.16,6.19,1.87,1
1,65.1,4107,6.18,6.14,4.09,1
1.84,60.4,4108,6,6.05,1.7,1
1.18,60.7,4108,6.64,6.6,4.01,0
1.9,61,4108,6.1,6.15,1.86,1
1.11,60.5,4108,6.14,6.4,1.91,1
1.18,59.8,4108,6.71,6.66,4,0
1.18,61.1,4108,6.54,6.5,4.01,0
1.15,61.5,4108,6.5,6.45,4.05,0
1.15,60.1,4108,6.6,6.55,4.01,0
1.15,61.1,4108,6.51,6.49,4,0
1.15,60.6,4108,6.56,6.49,4.01,0
1.11,60.1,4108,6.51,6.5,1.91,1
1.84,59.7,4108,6.06,6.01,1.67,0
1.11,61,4109,6.17,6.41,4.01,1
1.11,61.4,4109,6.4,6.41,4,1
1,60.8,4109,6.19,6.41,1.96,0
1.11,60.7,4109,6.5,6.54,1.96,1
1.17,58.1,4109,6.79,6.71,1.91,1
1.17,60,4109,6.66,6.6,4.05,1
1.16,61,4110,6.74,6.61,4.04,0
1.9,61.4,4110,6,6.05,1.81,0
1.65,60.9,4110,5.51,5.56,1.41,1
1,61.7,4110,6.11,6.17,1.95,1
1,60.1,4110,6.51,6.49,1.91,1
1,60.6,4110,6.19,6.15,1.86,1
1.45,64.8,4110,7.06,7,4.64,1
1.17,61.9,4110,6.5,6.58,4.01,0
1.9,60.4,4110,6.14,6.17,1.78,1
1,59.8,4110,6.47,6.51,1.89,0
1,59.6,4110,6.48,6.5,1.87,0
1,61.9,4110,6.14,6.17,4,0
1.14,61.8,4110,6.48,6.4,4.05,1
1.14,64.1,4110,6.19,6.16,4.09,1
1.11,61.4,4110,6.61,6.59,4.01,1
1.16,61.9,4110,6.45,6.4,4,0
1.19,59.1,4111,6.7,6.67,1.96,1
1.19,61.5,4111,6.56,6.51,4.09,0
1.19,60.8,4111,6.59,6.51,4.06,0
1.16,61.7,4111,6.61,6.68,4.14,1
1.7,60.4,4111,5.7,5.76,1.51,1
1.7,60.5,4111,5.68,5.7,1.5,1
1.14,60.1,4111,6.54,6.59,1.96,1
1.9,61.1,4114,6,6.05,1.8,1
1.9,61.1,4114,6.08,6,1.85,1
1.9,61.1,4114,6.04,6.08,1.81,1
1.17,59.6,4114,6.88,6.85,4.09,1
1.17,59.1,4114,7.06,6.99,4.06,1
1.9,60.7,4114,6.15,6.1,1.78,1
1.91,60.5,4115,6.11,6.17,1.84,0
1.7,60.6,4115,5.74,5.78,1.55,1
1.68,60.1,4115,5.66,5.69,1.48,1
1.84,60.8,4115,6.01,6,1.75,0
1.11,61.5,4115,6.61,6.59,4.01,1
1.11,60,4115,6.48,6.51,1.97,1
1.91,60.5,4115,6.17,6.11,1.8,1
1.11,61,4116,6.15,6.19,4.01,1
1.11,58.6,4116,6.6,6.64,1.88,1
1,61.1,4116,6.11,6.4,4.01,0
1.91,64,4116,6.01,6.07,1.91,1
1.11,61,4116,6.47,6.41,4,1
1.16,61.1,4116,6.75,6.68,4.08,1
1.16,61,4116,6.78,6.7,4.09,1
1.11,60.7,4116,6.48,6.44,1.91,0
1,61.4,4117,6.19,6.14,1.97,0
1,61.8,4117,6.11,6.18,4.01,0
1.91,60.6,4117,6.09,6.11,1.81,1
1.81,61.4,4117,5.99,6.01,1.75,1
1,61,4117,6.4,6.17,1.96,0
1,61.7,4117,6.44,6.18,4.01,0
1,60.5,4117,6.55,6.47,1.94,0
1,60.9,4117,6.46,6.19,1.98,0
1,59.6,4117,6.59,6.54,1.9,0
1,60,4117,6.55,6.46,1.9,0
1,60.5,4117,6.51,6.48,1.91,0
1,60.4,4117,6.57,6.51,1.95,0
1,61.5,4117,6.19,6.14,1.98,0
1,60,4117,6.48,6.41,1.94,0
1,60,4117,6.6,6.55,1.95,0
1.9,61.1,4118,6,6.07,1.81,1
1.9,61.5,4118,6.08,6.04,1.81,1
1,67,4118,6.06,6,4.08,1
1.15,61.5,4118,6.71,6.65,4.08,0
1.15,60.7,4118,6.78,6.7,4.06,0
1.11,57.6,4118,6.67,6.58,1.8,1
1.11,60.4,4118,6.49,6.45,1.97,0
1.5,70,4118,6.96,6.85,4.84,1
1.91,60.9,4118,6.11,6.19,1.84,1
1.19,61.4,4119,6.7,6.79,4.17,1
1.14,58.1,4110,6.67,6.61,1.87,1
1,60.7,4110,6.44,6.19,1.96,0
1.15,60.1,4110,6.55,6.61,4.01,1
1.15,60.1,4110,6.54,6.59,4.01,1
1.15,61.1,4110,6.81,6.86,4.16,1
1.19,60.9,4111,6.84,6.77,4.1,1
1.9,61,4111,6.05,6.08,1.81,0
1.14,60.1,4111,6.51,6.57,1.94,1
1,61.1,4111,6.11,6.18,1.95,1
1,61,4111,6.15,6.4,1.96,1
1.16,61.8,4111,6.51,6.47,4.08,1
1.18,61.1,4111,6.56,6.6,4.09,1
1.96,60.7,4111,6.4,6.14,1.91,1
1,61.9,4111,6.41,6.16,4.01,1
1,59.9,4111,6.46,6.41,1.86,1
1,60.6,4111,6.17,6.1,1.9,1
1.9,61.5,4114,6,6.06,1.81,1
1.88,61,4114,6.01,6.01,1.8,1
1.9,61.9,4114,6.05,6.01,1.86,0
1.9,61.6,4114,6,6.04,1.8,1
1.9,61,4114,6.01,6,1.85,0
1.78,61,4116,5.9,5.95,1.68,1
1,61.5,4116,6.18,6.45,4,1
1.19,61.1,580,4.6,4.61,1.91,1
1.19,60.4,580,4.66,4.71,1.88,1
1.19,61.7,580,4.64,4.7,1.91,0
1.18,60.5,580,4.67,4.71,1.84,1
1.19,60.1,580,4.65,4.68,1.86,1
1.15,60.7,581,4.05,4.07,1.5,0
1.15,61.6,581,4.01,4.04,1.51,0
1.15,61.6,581,4,4.05,1.51,0
1.1,61,581,4.15,4.18,1.7,0
1.15,60,581,4.06,4.07,1.48,0
1.15,60.1,581,4,4.04,1.51,1
1.11,60.4,581,1.94,1.97,1.41,1
1.11,60.5,581,1.95,4,1.44,1
1.11,60.6,581,1.96,1.99,1.45,1
1.11,60.8,581,1.94,1.96,1.44,1
1.11,61.1,581,1.91,1.96,1.46,1
1.11,61.8,581,1.91,1.94,1.47,1
1.11,61.4,581,1.95,1.98,1.47,0
1.11,61.1,581,1.91,1.96,1.45,0
1.16,60,581,4.61,4.66,1.81,1
1.17,60,581,4.1,4.11,1.51,1
1.17,60.9,581,4.04,4.06,1.57,1
1.17,60.8,581,4.08,4.1,1.59,1
1.17,60.1,581,4.6,4.65,1.84,1
1.17,60,581,4.61,4.6,1.81,1
1.17,60.7,581,4.68,4.65,1.81,1
1.1,60.9,581,4.16,4.17,1.7,0
1.1,61.1,581,4.18,4.1,1.71,0
1.1,61.5,581,4.1,4.11,1.74,1
1.1,60.6,581,4.15,4.18,1.69,1
1,61.4,4116,6.17,6.4,1.99,1
1.74,58.4,4116,6.01,6.06,1.51,1
1,60.6,4117,6.41,6.45,1.9,1
1.9,61,4117,6.09,6.11,1.85,1
1.1,59.9,4117,6.89,6.85,4,1
1,61,4118,6.41,6.17,4.04,1
1,61.6,4118,6.14,6.1,4.01,1
1,60.8,4118,6.5,6.45,1.94,1
1,57.6,4118,6.66,6.56,1.8,1
1,59.1,4118,6.58,6.51,1.88,0
1.11,58,4118,7.07,7.01,4.09,1
1,61.6,4118,6.19,6.15,1.99,0
1,60.8,4118,6.47,6.41,1.98,1
1,61,4118,6.11,6.17,1.96,0
1,61.6,4118,6.4,6.17,4,1
1,61.8,4118,6.11,6.19,1.96,0
1.71,60.8,4119,5.79,5.81,1.51,0
1,61.4,4119,6.15,6.41,4.05,1
1,64.1,4119,6.14,6.19,4.01,1
1.17,64.6,4140,6.15,6.4,4.01,0
1,60.5,4140,6.15,6.11,1.9,1
1.15,60,4140,6.99,6.95,4.09,1
1.15,60,4140,6.96,6.9,4.14,0
1.11,61.6,4140,6.41,6.46,4.01,1
1.7,61.4,4140,5.65,5.69,1.54,1
1.11,60.1,4140,6.47,6.45,1.96,0
1.95,60,4140,6.17,6.15,1.81,1
1.18,61,4144,6.54,6.6,4.08,1
1.14,60.7,4144,6.49,6.54,4.01,1
1.9,61,4145,6.01,6.09,1.89,0
1.51,61.1,4145,7.14,7.18,4.56,0
1,60.9,4146,6.16,6.4,1.95,1
1.1,61.6,4146,6.71,6.67,4.16,1
1.11,60.6,4147,6.58,6.57,1.99,1
1.15,61.1,4147,6.76,6.66,4.08,1
1.15,61.6,4147,6.71,6.69,4.1,1
1.15,60.8,4147,6.71,6.67,4.04,1
1.11,61.8,4148,6.11,6.18,1.99,1
1,61.1,4148,6.11,6.19,1.96,1
1.11,60.6,4148,6.71,6.78,4.06,1
1,58,4148,6.6,6.55,1.81,1
1.19,60.9,4149,6.64,6.69,4.06,1
1.11,59.4,4150,6.74,6.8,4.01,1
1.91,61.1,4150,6.1,6.17,1.89,1
1.78,61.1,4150,5.86,5.9,1.66,1
1,61,4150,6.48,6.44,4,0
1.91,61.8,4150,6.01,6.06,1.86,1
1.9,60.6,4150,6.09,6.1,1.81,1
1,60.4,4151,6.48,6.57,1.94,0
1.9,61,4151,6.05,6,1.86,1
1.14,60,4151,7.08,7,4.1,1
1.18,61.1,4151,6.74,6.79,4.1,1
1.17,61.4,4151,6.91,6.88,4.11,0
1.11,60.9,4151,6.47,6.5,4.01,1
1.9,64.8,4151,6.01,6.07,1.95,0
1.11,61.9,4154,6.18,6.11,4.01,1
1,61,4154,6.6,6.59,4,1
1.15,60.4,4154,6.6,6.54,1.97,1
1.18,60.4,4155,6.67,6.61,4.08,1
1.9,60.1,4155,6.08,6.08,1.75,1
1,61,4155,6.19,6.41,1.98,0
1,61.5,4155,6.19,6.41,4,0
1,60.8,4155,6.41,6.5,1.99,0
1,61.4,4155,6.16,6.41,1.99,0
1,59.6,4155,6.56,6.59,1.91,0
1,61.8,4155,6.15,6.18,4,0
1,61.1,4155,6.17,6.19,4.04,0
1,61.4,4155,6.4,6.14,4.04,1
1,61.1,4155,6.44,6.4,4,1
1.97,64.5,4155,6.06,6.1,1.99,1
1.9,60.1,4155,6.15,6.11,1.76,1
1.9,61,4155,6.06,6.01,1.8,1
1.18,60.5,4155,6.67,6.6,4.01,1
1,65,4155,6.1,6.17,4.09,1
1,60.1,4155,6.47,6.4,1.95,1
1.96,61.6,4155,6.18,6.14,1.91,0
1.96,61,4155,6.17,6.14,1.94,0
1,61.6,4155,6.16,6.18,4.01,1
1,60.9,4155,6.48,6.41,1.99,1
1,59.5,4155,6.59,6.51,1.9,0
1,61.7,4156,6.54,6.58,4,1
1.11,59.1,4156,6.5,6.56,1.87,1
1,60.7,4157,6.4,6.46,1.97,1
1.16,61.1,4157,6.47,6.51,4.04,1
1.9,60.8,4157,6.18,6.1,1.8,0
1.9,61.4,4158,6,6.07,1.81,0
1.11,60,4160,6.5,6.54,1.98,1
1.9,60,4160,6.15,6.18,1.81,0
1.11,61.1,4160,6.68,6.65,4.05,1
1,57,4160,6.9,6.84,1.91,1
1,58.6,4160,6.76,6.69,1.94,1
1.19,61,4160,6.64,6.6,4,1
1.7,61.4,4161,5.61,5.64,1.57,1
1.11,60.6,4161,6.46,6.49,1.99,1
1.18,60.1,4161,6.65,6.71,4.01,0
1,61.4,4161,6.18,6.4,1.99,0
1.71,60,4161,5.78,5.8,1.51,1
1.8,61.1,4161,5.91,5.96,1.7,1
1.9,60,4161,6.1,6.14,1.8,1
1.17,60.5,4161,6.67,6.59,4,0
1.7,60,4161,5.75,5.79,1.51,1
1,61.5,4161,6.11,6.18,4.01,0
1.15,60.7,4161,6.58,6.49,4.01,1
1.11,61.6,4161,6.41,6.4,4,0
1.85,60.6,4161,6.07,6,1.75,0
1.15,61.8,4161,6.55,6.48,4.09,1
1.15,61.1,4161,6.55,6.5,4.07,1
1.14,61.4,4164,6.46,6.51,4.05,1
1.15,60.1,4164,6.56,6.59,4.01,1
1.96,58.7,4165,6.4,6.19,1.76,0
1.84,60.6,4165,6.05,6.06,1.7,1
1.17,60.7,4166,6.55,6.58,4.05,1
1.17,60.8,4166,6.5,6.57,4.04,1
1.11,61,4166,6.4,6.5,4,0
1.94,60.9,4166,6.14,6.16,1.87,0
1.1,61.1,4168,6.8,6.77,4.11,1
1.5,70.1,4168,6.85,6.8,4.87,1
1.1,66.1,4168,6.55,6.47,4.1,1
1.14,60.8,4168,6.54,6.5,4.01,1
1.14,60.4,4168,6.59,6.55,1.97,1
1.1,60,4168,6.9,6.8,4.09,1
1.11,60.4,4168,6.4,6.44,1.94,1
1.14,61,4168,6.5,6.47,4.01,1
1.14,60.8,4168,6.5,6.47,4,1
1.14,60.5,4168,6.54,6.5,4,1
1.1,61.5,4168,6.74,6.69,4.1,1
1.1,60.7,4168,7.06,7,4.17,1
1.1,64.8,4168,6.6,6.56,4.17,1
1,60.8,4168,6.18,6.11,1.91,0
1.14,58.6,4168,6.67,6.61,1.9,1
1,65.4,4168,6.11,6.07,4.05,1
1.14,60,4168,6.66,6.6,4.05,1
1,57.4,4168,6.51,6.47,1.71,1
1.5,60.7,4168,5.1,5,1.01,1
1.9,61.5,4169,6,6.05,1.81,0
1,61.6,4169,6.14,6.44,4,1
1.7,61,4169,5.69,5.71,1.54,1
1.9,61.5,4169,6.07,6.11,1.87,1
1,65.5,4169,6,6.15,4.05,1
1.9,61,4170,6.07,6.1,1.84,1
1.9,61.4,4170,6.08,6,1.8,1
1.9,61,4170,6.01,6.06,1.88,1
1.11,61.9,4170,6.4,6.18,4.01,0
1.11,61,4170,6.4,6.14,4.01,0
1.14,61.8,4170,6.45,6.4,4.04,0
1.11,61.7,4170,6.44,6.41,4.01,0
1.11,61.5,4170,6.41,6.17,4,0
1.11,60.9,4170,6.67,6.7,4.04,1
1,60,4170,6.41,6.16,1.9,0
1.19,61.1,4171,6.56,6.61,4,1
1.16,61.8,4171,6.49,6.57,4,1
1.16,60.9,4171,6.5,6.51,4.01,1
1,60.1,4171,6.16,6.19,1.9,1
1,60.6,4171,6.11,6.16,1.9,1
1.16,61.4,4171,6.5,6.54,4.07,1
1,60.1,4171,6.19,6.48,1.94,1
1,60.1,4171,6.41,6.46,1.95,1
1,60.6,4171,6.19,6.47,1.96,1
1,64,4171,6.19,6.11,4.04,1
1,60,4171,6.15,6.18,1.89,1
1.71,60.1,4171,5.79,5.81,1.56,1
1.84,60.4,4171,6.04,6.05,1.74,0
1.91,61.1,4171,6.08,6.11,1.86,1
1.11,60,4171,6.66,6.69,4.08,1
1.11,61.5,4171,6.58,6.61,4.01,1
1.11,60,4171,6.51,6.57,1.91,1
1.85,60.8,4171,6.09,6,1.77,0
1.85,60.9,4171,6.01,6.09,1.75,1
1.11,59.1,4171,7.1,7.04,4.15,0
1.11,61.1,4174,6.46,6.49,4.01,0
1.17,60.9,4174,6.51,6.58,4.06,1
1.91,61.1,4174,6.14,6.17,1.89,0
1.15,60.1,4174,6.64,6.6,1.99,1
1.17,60.7,4174,6.59,6.56,4.06,0
1.17,60.6,4174,6.66,6.61,4.01,1
1.14,60.7,4175,6.5,6.6,1.98,0
1.14,60.4,4175,6.48,6.54,4,0
1.14,61.6,4175,6.41,6.49,4.04,0
1,60,4175,6.4,6.51,1.88,1
1.14,61.8,4175,6.88,6.79,4.18,1
1.14,64.9,4175,6.7,6.61,4.11,1
1.11,60.5,4175,6.56,6.51,1.95,1
1.91,61.8,4175,6.04,6.09,1.9,0
1,60.9,4177,6.61,6.66,4,1
1.76,60.7,4177,5.84,5.87,1.6,1
1.1,61,4177,6.84,6.8,4.11,1
1.81,61,4178,6.01,6.04,1.74,1
1,64,4178,6.17,6.1,4,1
1.91,60.1,4179,6.09,6.15,1.8,0
1,61,4179,6.4,6.14,1.95,1
1.9,60.4,4179,6.08,6.11,1.8,1
1.7,60.7,4180,5.7,5.74,1.51,1
1.11,60.9,4180,6.47,6.41,1.99,0
1.9,61,4180,6.09,6.01,1.85,1
1.9,61.5,4180,6,6.05,1.89,1
1.9,60,4180,6,6.01,1.71,1
1.9,61.1,4180,6.07,6.01,1.86,1
1.9,61.7,4180,6.09,6.05,1.84,1
1.9,59.4,4180,6.09,6.14,1.69,1
1.9,60.5,4180,6.05,6.1,1.8,1
1.9,61.6,4180,6,6.05,1.84,1
1.9,61.1,4180,6,6.04,1.87,1
1.9,61.7,4180,6.01,6.06,1.85,1
1.9,60.1,4180,6.04,6.09,1.77,1
1.9,64.1,4180,6.04,6.09,1.9,1
1.11,60,4180,6.59,6.5,1.91,1
1.11,65.5,4180,6.17,6.14,4,1
1.11,60.9,4180,6.19,6.1,1.87,1
1.11,60.5,4180,6.5,6.11,1.95,1
1.11,61,4180,6.4,6.17,1.97,1
1.9,61.1,4181,6,6.07,1.88,0
1.9,64,4181,6.05,6.01,1.86,0
1.11,61.5,4181,6.46,6.5,4.05,1
1.9,61.1,4181,6.04,6.11,1.85,1
1.76,60.8,4181,5.9,5.87,1.64,0
1,61.1,4181,6.19,6.44,1.99,1
1.19,60,4181,6.71,6.77,4.05,1
1,60,4181,6.48,6.54,1.97,0
1.74,60.9,4181,5.79,5.84,1.6,1
1,61.1,4184,6.1,6.17,1.95,1
1.11,60.7,4184,6.6,6.51,1.99,1
1.11,60,4184,6.55,6.51,1.99,1
1.9,60.8,4185,6.14,6.09,1.78,0
1.11,61.5,4185,6.61,6.55,4.08,1
1.9,59,4185,6.11,6.1,1.71,0
1.9,58,4185,6.45,6.14,1.7,0
1.11,60.7,4185,6.7,6.59,4.01,1
1.9,60.6,4185,6.15,6.09,1.81,0
1.9,59.8,4185,6.14,6.1,1.78,0
1.9,60.8,4186,6.06,6.1,1.81,0
1.9,60.5,4186,6.01,6.06,1.78,0
1.9,60.9,4186,6.07,6.1,1.81,1
1,60.1,4186,6.18,6.4,1.85,1
1.1,61.8,4187,6.69,6.65,4.09,0
1.44,61.7,4187,7.1,7.08,4.5,1
1.91,58.1,4187,6.45,6.17,1.74,1
1.8,60,4188,5.97,6,1.65,0
1.96,59,4188,6.51,6.44,1.81,1
1,61.7,4189,6.14,6.1,1.91,1
1,61.1,4189,6.14,6.45,1.98,1
1,61.4,4189,6.14,6.17,4.01,1
1,59,4189,6.51,6.56,1.86,1
1,61.9,4189,6.18,6.1,4.01,1
1,60.1,4189,6.11,6.16,1.88,1
1.9,61.5,4189,6.01,6.08,1.9,1
1,58.1,4190,6.56,6.6,1.84,1
1,60.5,4190,6.65,6.68,4,1
1.9,61.1,4190,6.06,6.1,1.85,1
1,61.1,4190,6.19,6.15,1.97,0
1.11,60.6,4190,6.77,6.71,4.09,1
1,61.1,4190,6.18,6.15,1.96,0
1,60.6,4190,6.44,6.19,1.89,0
1.11,61.9,4190,6.6,6.64,4.06,1
1.11,60.7,4190,6.48,6.51,4,0
1.18,58,4190,6.71,6.77,1.9,1
1.1,61.7,4190,6.77,6.71,4.11,1
1.1,60.8,4190,6.86,6.76,4.1,1
1.9,60,4191,6.1,6.16,1.8,0
1,61.5,4191,6.18,6.4,4,0
1,60,4194,6.17,6.44,1.9,0
1.19,60.1,4195,6.61,6.58,4.04,1
1.19,60.1,4195,6.61,6.58,4.04,1
1.16,61.7,4195,6.55,6.61,4.1,1
1,61.7,4195,6.1,6.15,4.01,1
1.11,60.7,4195,6.49,6.51,4.01,1
1.9,60,4195,6.06,6.14,1.78,0
1,58.8,4195,6.59,6.5,1.85,0
1,61.1,4195,6.1,6.15,1.9,0
1.9,59.6,4197,6.17,6.1,1.75,1
1.11,60,4197,6.45,6.49,1.95,1
1.11,60.7,4197,6.5,6.54,1.96,1
1,59.1,4197,6.5,6.58,1.88,0
1.11,59.6,4198,6.65,6.5,1.91,1
1.11,60.5,4198,6.54,6.58,1.97,0
1.11,61.1,4198,6.11,6.41,4.01,0
1.11,61.8,4198,6.4,6.41,4.01,0
1.11,61.9,4198,6.16,6.41,4.01,0
1.11,61,4198,6.19,6.44,4.04,0
1.11,61.4,4198,6.44,6.47,4.01,0
1.11,59.6,4198,6.54,6.59,1.9,0
1.15,61.9,4198,6.47,6.5,4.08,0
1.14,64.9,4198,6.19,6.14,4.01,1
1.11,60.4,4198,6.55,6.51,4,0
1,60.8,4198,6.41,6.19,1.96,0
1.11,61,4198,6.41,6.17,4.01,1
1.11,61.4,4198,6.41,6.4,4,1
1.11,70.6,4198,6.08,6,4.17,1
1.11,60.7,4198,6.54,6.5,1.96,1
1.77,60.1,4199,5.91,5.97,1.58,1
1,61.4,4199,6.17,6.41,1.99,0
1,64,4199,6.1,6.15,4.06,0
1,64,4199,6.09,6.16,1.99,0
1,60,4199,6.47,6.54,1.97,0
1,59.1,4199,6.47,6.49,1.84,0
1.14,61.8,4199,6.6,6.56,4.04,1
1.9,61.8,4400,6.08,6.01,1.89,0
1.9,58.8,4400,6.18,6.1,1.7,0
1.9,61.4,4400,6.07,6,1.86,1
1,61.5,4400,6.15,6.4,4.05,0
1.97,61.6,4400,6.14,6.08,1.89,0
1.1,60.7,581,4.16,4.4,1.66,1
1.1,61.7,581,4.16,4.1,1.71,1
1.1,60.8,581,4.18,4.4,1.67,1
1.1,60.6,581,4.15,4.19,1.69,1
1.1,59.4,581,4.17,4.45,1.61,1
1.1,61,581,4.17,4.11,1.7,1
1.1,61.6,581,4.18,4.11,1.74,1
1.1,58.1,581,4.41,4.45,1.58,0
1.1,60.9,581,4.11,4.14,1.68,1
1.1,58.1,581,4.44,4.48,1.6,1
1.1,61.1,581,4.16,4.19,1.71,1
1.15,61.5,581,4.5,4.51,1.81,1
1.15,60.1,581,4.54,4.6,1.75,1
1.15,61.4,581,4.51,4.55,1.81,1
1.15,61.1,581,4.48,4.51,1.8,1
1.15,61.6,581,4.5,4.51,1.87,1
1.15,61,581,4.46,4.5,1.81,1
1.15,61.1,581,4.49,4.51,1.8,1
1.15,60.7,581,4.5,4.54,1.79,1
1.16,60.9,584,4.01,4.05,1.51,0
1.11,59.9,584,4.47,4.49,1.68,0
1.11,61.1,584,4.16,4.18,1.71,0
1.5,69.8,584,4.89,4.8,1.18,1
1.14,61,584,4.5,4.51,1.8,1
1.17,61,584,4.59,4.61,1.9,1
1.17,59.5,584,4.64,4.67,1.77,1
1.17,61.7,584,4.54,4.56,1.9,1
1.17,60.4,584,4.55,4.6,1.8,1
1.14,61,584,4.41,4.47,1.76,1
1.1,60.6,585,4.16,4.1,1.64,0
1.17,61,4400,6.54,6.5,4.04,0
1.9,60.7,4400,6.1,6.15,1.78,1
1.9,61.9,4400,6.04,6.06,1.87,0
1.16,60,4400,6.65,6.61,1.99,1
1.11,61.1,4400,6.17,6.46,4.06,1
1.17,61.9,4400,6.58,6.5,4.01,0
1.9,61.9,4400,6.04,6.09,1.9,0
1.17,61,4400,6.58,6.55,4.07,0
1.16,61.8,4401,6.51,6.56,4,1
1.14,59.9,4401,6.64,6.58,1.96,1
1.9,60.9,4401,6.1,6.14,1.85,1
1.14,66.9,4401,6.11,6.05,4.04,1
1.14,61,4404,6.48,6.5,4.01,1
1.91,61,4404,6,6.06,1.87,1
1.11,61,4404,6.11,6.19,4,0
1.11,60.7,4404,6.44,6.47,1.91,0
1.97,61.8,4404,6.15,6.1,1.94,1
1.5,60.9,4404,7.18,7.16,4.46,1
1.1,61.1,4404,6.76,6.69,4.16,1
1.1,60,4404,6.9,6.87,4.1,1
